review_id,restaurant_id,date,rating,review_text,monthly_sales,complaints_count,avg_rating,staff_turnover,risk_label,month,weekday,sentiment,review_length
5634,115,2025-08-24,2,foot it writer interesting especially watch figure but miss purpose.,-1.5627190420579875,-0.39890364003450246,0.9317048542945142,0.2928512770674558,0,8,6,0.8434175086374017,-0.7487963271226613
5636,56,2025-04-24,2,adult buy yeah least home similar medical whole money conference bank.,1.0113702307188996,0.259731389637936,-1.0332479383153401,-0.40800162337632373,1,4,3,-0.4286414717350372,-0.5463854139456765
5637,199,2024-11-17,1,suddenly city baby information hand deal lay degree page.,-0.600145180255064,-1.7893553693429836,0.08199553857133383,-1.6344941991529378,0,11,6,-0.4286414717350372,-0.951207240299646
5638,25,2024-12-12,4,summer collection near right huge enter place himself edge.,-0.58034258418361,0.9915480892739787,0.3076995755603041,-1.2840677489310481,0,12,3,0.9039917457979939,-0.951207240299646
5639,116,2025-05-06,3,significant draw provide research require four message long area full.,1.7051119286414076,0.9915480892739787,0.05544212245498443,1.16891740262218,0,5,1,0.7162116106001579,-0.7487963271226613
5640,20,2025-04-05,3,evening remember movement professor so image majority stage near establish pick little blood choice threat treatment seat eye.,-0.6383490240577401,1.7965464588736257,-0.9270342738499424,-0.7584280735982134,1,4,5,-0.651251793300214,0.8704909782932162
5641,69,2025-07-07,1,do claim catch student station government small glass up.,1.4568895531121058,0.5524580694923531,-1.0465246463735145,-0.5832148484872686,1,7,0,-1.7007004521074762,-0.951207240299646
5642,12,2025-01-16,1,father sometimes per partner television tell.,1.0888196458909793,-1.4966286894885665,0.6263405689564969,0.6432777272893455,0,1,3,-0.4286414717350372,-1.5584399798306
5643,48,2024-09-25,2,learn care town high threat lay page official name.,-1.5095831183119726,-0.8379936598161281,1.1839623073998338,-0.7584280735982134,0,9,2,0.38547627570332377,-0.951207240299646
5644,138,2025-05-26,1,marriage business side high improve natural radio candidate subject or too material include team employee consider view understand race car morning model surface bad.,0.6760512218761148,-1.4966286894885665,0.06871883051315943,0.8184909524002904,0,5,0,-1.2003572531609832,2.0849564573551245
5645,176,2025-04-04,5,little sign act your nothing image.,0.28691809141554303,0.7720030793831659,-1.3784423478278818,-0.9336412987091584,1,4,4,-1.3826857070143665,-1.5584399798306
5646,50,2025-08-07,3,history alone final range care all stuff part doctor quickly great market.,0.9857824308997645,-1.4234470195249622,0.9848116865272131,0.11763805195651089,0,8,3,1.606652896860865,-0.3439745007686919
5647,145,2025-05-06,1,issue mean end throughout media yard green plan must charge several yet career plant.,1.023716559122312,0.47927639952874884,0.5732337367237981,1.344130627733125,0,5,1,-1.297881774989537,0.060847325585277494
5648,109,2025-03-21,1,spring onto tax end although eye follow foreign simple science fire letter fund build pick force question when his.,0.5425224651053149,-1.6429920294157752,-0.5818398643374008,-1.6344941991529378,0,3,4,-0.746656216828147,1.0729018914702009
5649,195,2024-09-27,1,create room father name him do place help personal contain effort left rule sound race.,-1.1932595132609822,0.259731389637936,-1.0996314786062131,-0.7584280735982134,1,9,4,0.2497899844635969,0.2632582387622622
5651,128,2025-07-13,3,trial inside memory value toward service girl american within base contain particular once thus glass worker at remember themselves will.,-0.7214253316587298,0.18654971967433173,-0.9403109819081173,0.8184909524002904,1,7,6,-1.5028246107162082,1.2753128046471855
5652,121,2024-09-16,5,together girl home enjoy win similar car power reflect question land.,1.6794049067180128,-0.39890364003450246,-1.2855053914206591,-0.05757517315443398,0,9,0,1.6066528968608658,-0.5463854139456765
5653,50,2025-08-03,5,surface treat clear list health even bed difference close free great statement success.,0.9857824308997645,-1.4234470195249622,0.9848116865272131,0.11763805195651089,0,8,6,1.606652896860865,-0.1415635875917072
5654,124,2024-12-07,2,soon film also stage individual particular third site difficult difficult finish explain somebody wait factor position.,-1.1089831667744938,1.577001448982813,1.3831129282724535,-0.5832148484872686,0,12,5,-1.2766807919833298,0.46566915193924685
5655,195,2024-09-21,1,charge draw despite well culture this laugh pay environment anything.,-1.1932595132609822,0.259731389637936,-1.0996314786062131,-0.7584280735982134,1,9,5,1.0978293047118894,-0.7487963271226613
5656,140,2024-12-06,5,option start else throughout individual space management rise picture serve rock visit statement somebody lawyer state.,-0.6888620615100428,-1.6429920294157752,1.4893265927378512,-1.459280974041993,0,12,4,-0.4286414717350372,0.46566915193924685
5657,92,2024-10-15,2,necessary keep beautiful just beyond cup his college care exist real can hope together wear small lead notice raise network real.,-0.026426915489681718,0.11336804971072746,-0.6615001126864489,-0.23278839826537884,0,10,1,0.589005712562914,1.4777237178241702
5658,70,2025-08-11,2,own send tv bank build art little travel help toward herself positive century within direction much study.,1.3153650975130073,-0.545266979961711,-1.5112094284096287,1.344130627733125,0,8,0,0.6395989674640906,0.6680800651162315
5659,30,2025-04-09,2,world or billion effort feeling experience activity drive avoid firm interesting.,1.4356269748786523,1.2842747691283958,1.422943052446978,-0.05757517315443398,0,4,2,0.3345939164884262,-0.5463854139456765
5660,173,2025-05-17,1,remain pull network rich price sound professor that like him wait tough account me.,-0.8146101101323568,-0.39890364003450246,-0.3959659515229549,1.6945570779550148,0,5,5,0.22623333667892215,0.060847325585277494
5661,12,2025-06-13,2,project small school something region parent protect true smile help view surface reason animal everyone.,1.0888196458909793,-1.4966286894885665,0.6263405689564969,0.6432777272893455,0,6,4,0.2497899844635969,0.2632582387622622
5662,50,2025-02-23,2,case seem agency of executive control partner.,0.9857824308997645,-1.4234470195249622,0.9848116865272131,0.11763805195651089,0,2,6,-0.4286414717350372,-1.3560290666536152
5663,126,2025-01-31,1,book other source natural open back research gas chair care measure knowledge far cover apply hard.,-0.6551515229154474,1.357456439092,-0.3826892434647799,0.8184909524002904,0,1,4,-0.6123833244555007,0.46566915193924685
5665,158,2025-01-28,3,behavior mention guess message give race i happy capital himself crime nature local debate require thank culture military visit.,-1.175276520125032,1.7233647889100214,0.7325542334218934,1.51934385284407,0,1,1,0.7586135766125727,1.0729018914702009
5666,178,2025-06-18,5,long because consumer meet impact high pressure chance cover popular car art full.,1.722840841883034,-1.5698103594521708,1.4760498846796768,-0.7584280735982134,0,6,2,0.9197410474597482,-0.1415635875917072
5667,197,2025-03-10,1,movie believe brother indicate whole growth short bar.,0.055607664544580354,-1.350265349561358,-1.166015018897087,-0.05757517315443398,0,3,0,0.08018212041393842,-1.1536181534766305
5668,93,2025-04-05,2,start view write american or receive chance something fish of career address there front mrs structure anything firm analysis federal.,-0.015775104535336586,-0.2525403001072939,-1.1792917269552614,-0.5832148484872686,0,4,5,-0.9374650638840129,1.2753128046471855
5669,61,2025-06-11,4,how third last debate bed hotel large outside give however.,-1.2896652430103452,-1.2039020096341495,1.1972390154580081,-0.23278839826537884,0,6,2,-0.1560574045123717,-0.7487963271226613
5670,104,2024-11-01,4,above understand serve look fire thus use include particularly public final feeling work member art human stock candidate ball.,1.3067693792419597,1.064729759237583,-0.010941417835888792,-0.5832148484872686,0,11,4,-0.4286414717350372,1.0729018914702009
5671,96,2024-11-11,4,that stuff eye color assume shake there senior news computer firm image than sister miss.,-0.7517741978053484,0.5524580694923531,1.4096663443888036,-1.1088545238201033,0,11,0,-1.4462886560329884,0.2632582387622622
5672,5,2025-01-17,1,interview industry no security citizen see shake if list imagine family.,-0.0029987947722991287,1.2842747691283958,-0.900480857733593,0.8184909524002904,1,1,4,-0.4286414717350372,-0.5463854139456765
5673,88,2024-10-04,4,hard like reveal he up special best its traditional simply field town address commercial.,-1.0023927421841965,-0.4720853099981067,0.5997871528401469,0.4680645021784006,0,10,4,0.4749242325771318,0.060847325585277494
5674,80,2025-03-30,4,important night available best turn never relationship forget allow dinner traditional painting there step.,-0.5293604761571709,-1.1307203396705452,-1.2456752672461353,1.6945570779550148,0,3,6,1.8610646929353531,0.060847325585277494
5675,149,2024-09-11,5,senior them continue tonight ahead wall bill someone travel spend event military bad available table.,-0.6035146705459431,0.3329130596015403,1.0910253509926107,0.9937041775112353,0,9,2,-1.107072927933671,0.2632582387622622
5676,88,2025-04-11,2,speech manager paper central meeting carry her budget officer can that.,-1.0023927421841965,-0.4720853099981067,0.5997871528401469,0.4680645021784006,0,4,4,-0.4286414717350372,-0.5463854139456765
5677,113,2025-07-21,4,simple plan join above suggest recognize art difficult also mean for prevent.,-1.0619236614242695,-1.2039020096341495,-0.6482234046282739,-0.40800162337632373,0,7,0,-1.462189393287644,-0.3439745007686919
5678,34,2025-02-16,2,tough information miss nice ball window star degree operation next.,-0.8543931582012918,-1.2770836795977538,-0.4357960756974787,-0.9336412987091584,0,2,6,-0.07058042540798036,-0.7487963271226613
5679,80,2025-08-23,4,matter time near card professor region stand might stand brother yes election space reality her act indeed decide cause dinner wait likely few.,-0.5293604761571709,-1.1307203396705452,-1.2456752672461353,1.6945570779550148,0,8,5,-0.5982493357846957,1.8825455441781396
5680,153,2025-04-13,4,again everything mean world skill mrs respond the minute rise bill candidate his kid our suffer.,-0.6623009402495749,1.2842747691283958,0.7060008173055445,-0.9336412987091584,0,4,6,-2.018715197200586,0.46566915193924685
5681,75,2025-06-03,5,stand forward magazine many show form list data.,-0.07846834122937858,0.40609472956514453,0.6263405689564969,1.16891740262218,0,6,1,2.1154764890098408,-1.1536181534766305
5682,97,2025-05-27,5,suffer community civil ready seven measure heart build country thought public friend deal others door produce avoid.,-0.5085122435975379,-1.2770836795977538,-1.2058451430716108,0.11763805195651089,0,5,1,0.08018212041393842,0.6680800651162315
5683,84,2025-02-22,2,congress reveal school participant economy old need table focus candidate media.,-0.13262058455268877,-0.2525403001072939,-1.4581025961769298,-1.1088545238201033,0,2,5,0.08018212041393842,-0.5463854139456765
5684,118,2025-03-22,2,tonight share key rich that hotel end different amount office material glass family page foreign list administration amount music site prevent between.,-1.5045249739542028,0.9183664193103744,0.2944228675021291,0.4680645021784006,0,3,5,-0.11062672664192746,1.680134631001155
5685,108,2025-07-18,1,white list fact guess during full past.,-0.5070639881998921,1.5038197790192087,0.04216541439681002,1.51934385284407,0,7,4,-0.2590336076853787,-1.3560290666536152
5686,31,2025-03-16,2,either receive here law southern spend will close somebody might happy country section chance deal save painting.,0.31032666752566995,0.5524580694923531,0.8122144817709421,-1.459280974041993,0,3,6,1.606652896860865,0.6680800651162315
5687,137,2024-11-15,4,outside system wall white father whose tend eye simple moment father miss.,-1.192229512458608,0.11336804971072746,-1.6174230928750264,0.6432777272893455,1,11,4,-0.4286414717350372,-0.3439745007686919
5688,27,2024-10-07,1,we site cause arrive hundred civil tell hundred more interview federal around job onto three just try.,-1.6716098669222783,1.2110930991647915,-0.4623494918138281,1.16891740262218,0,10,0,2.1154764890098408,0.6680800651162315
5689,158,2025-05-29,1,for step second theory study recent this candidate college.,-1.175276520125032,1.7233647889100214,0.7325542334218934,1.51934385284407,0,5,3,-0.4286414717350372,-0.951207240299646
5690,50,2025-01-16,3,attack quickly tax edge choice mrs around green guy unit.,0.9857824308997645,-1.4234470195249622,0.9848116865272131,0.11763805195651089,0,1,3,-0.08942574363572021,-0.7487963271226613
5691,24,2025-05-03,5,network pressure reach whom about behavior foreign agree explain drop chance.,0.34404893288461874,-1.2039020096341495,-1.4448258881187555,1.344130627733125,0,5,5,-1.0646709619212567,-0.5463854139456765
5692,126,2024-09-04,4,ever despite american fear glass easy at tv second plan box bag hold figure.,-0.6551515229154474,1.357456439092,-0.3826892434647799,0.8184909524002904,0,9,2,0.3063259391468165,0.060847325585277494
5693,11,2024-09-14,4,everybody perform eight name employee them order something stage reflect read figure red speak adult red how forward little call law discussion.,-1.6037353548447557,1.064729759237583,1.104302059050785,-1.6344941991529378,0,9,5,-0.5399466325176256,1.680134631001155
5694,14,2025-02-13,5,quite view since offer poor question recently.,-1.4258129771534063,-0.10617696018008536,-1.6439765089913758,-1.459280974041993,0,2,3,-1.4462886560329884,-1.3560290666536152
5695,61,2025-06-01,1,recognize subject exist everybody almost card remain budget language true information herself into mention business stay arrive me.,-1.2896652430103452,-1.2039020096341495,1.1972390154580081,-0.23278839826537884,0,6,6,0.03778015440152372,0.8704909782932162
5696,2,2024-12-20,5,policy writer trip election claim believe himself century material once try wide.,-0.4344069107269049,-0.6184486499253152,0.16165578692038204,1.344130627733125,0,12,4,-0.9374650638840129,-0.3439745007686919
5697,32,2025-02-10,4,bed economy performance teacher leg evidence let law.,-1.3304098857562596,-0.39890364003450246,-0.8208206093845448,-0.5832148484872686,0,2,0,-0.4286414717350372,-1.1536181534766305
5698,128,2025-06-23,2,change congress sit company fact appear guess today.,-0.7214253316587298,0.18654971967433173,-0.9403109819081173,0.8184909524002904,1,6,0,-0.4286414717350372,-1.1536181534766305
5699,89,2025-08-12,1,piece number sport position write sit born design if listen song good three among daughter morning without while.,0.8932680324550072,-1.2770836795977538,-0.36941253540660546,-0.05757517315443398,0,8,1,3.1331236733077916,0.8704909782932162
5700,114,2025-03-25,5,bag few onto situation end here natural party economic increase television enough avoid college shake imagine.,-1.0387144403081505,0.47927639952874884,-1.3120588075370085,-0.05757517315443398,1,3,1,-0.3014355736977933,0.46566915193924685
5701,35,2025-01-01,5,war toward career chance this thing toward quality put we watch black stuff road relationship hand tell structure true wind inside send coach old your despite.,-1.5020838525079685,0.11336804971072746,1.1706855993416583,-0.23278839826537884,0,1,2,0.05191414307232862,2.489778283709094
5702,29,2025-03-29,1,remain real more law enough itself reach spend model believe admit meeting perhaps republican here indicate across.,1.5209489578533197,0.040186379747123184,-1.073078062489864,-0.5832148484872686,0,3,5,1.4794469988236212,0.6680800651162315
5703,167,2024-12-24,5,account speech speak discuss run drop wait themselves skill meeting middle coach view somebody wait assume produce right necessary.,0.0864510092547676,0.7720030793831659,-0.024218125894063202,-0.7584280735982134,0,12,1,0.05595242554970143,1.0729018914702009
5704,12,2025-01-14,3,political everybody bill democrat these study surface.,1.0888196458909793,-1.4966286894885665,0.6263405689564969,0.6432777272893455,0,1,1,-0.4286414717350372,-1.3560290666536152
5705,199,2024-11-11,5,section cut paper candidate share occur congress story green many machine.,-0.600145180255064,-1.7893553693429836,0.08199553857133383,-1.6344941991529378,0,11,0,0.3345939164884262,-0.5463854139456765
5706,6,2024-09-16,3,seek catch common cover rock ahead out.,0.6544427040942359,-1.4966286894885665,1.2636225557488814,0.4680645021784006,0,9,0,-1.9551122481819638,-1.3560290666536152
5707,135,2025-06-21,1,old sport management tend car where store all evidence including since anything society room political husband.,1.179356130081462,1.5038197790192087,-1.6572532170495506,-0.40800162337632373,1,6,5,-0.1742296756605494,0.46566915193924685
5708,115,2024-12-06,3,lead forward realize wife operation war hold similar.,-1.5627190420579875,-0.39890364003450246,0.9317048542945142,0.2928512770674558,0,12,4,-0.4286414717350372,-1.1536181534766305
5709,32,2025-04-09,3,stock tax gun understand reveal dog his who smile.,-1.3304098857562596,-0.39890364003450246,-0.8208206093845448,-0.5832148484872686,0,4,2,1.0978293047118894,-0.951207240299646
5710,15,2025-01-22,2,red hard authority occur tend always cut benefit section bar at chair line.,0.5203100189592356,-0.032995290216481094,-0.18353862259215964,-1.6344941991529378,0,1,2,-1.1706758769522934,-0.1415635875917072
5711,120,2024-10-05,2,should grow race break example benefit small pattern say once.,0.2733502250586506,-1.7161736993793795,0.4139132400257017,0.11763805195651089,0,10,5,-1.7007004521074762,-0.7487963271226613
5712,5,2024-12-21,4,however professional crime yet skin per itself establish on congress billion whole example very.,-0.0029987947722991287,1.2842747691283958,-0.900480857733593,0.8184909524002904,1,12,5,0.4193978485132554,0.060847325585277494
5713,34,2025-06-22,2,fight daughter good western cut whom air culture fire involve choose door blue state respond color charge family.,-0.8543931582012918,-1.2770836795977538,-0.4357960756974787,-0.9336412987091584,0,6,6,0.7586135766125723,0.8704909782932162
5714,166,2025-07-28,5,receive night boy adult relate everything and want listen class simply rich event reduce democratic appear imagine themselves machine star.,0.23396197805628038,0.9183664193103744,0.7192775253637189,0.9937041775112353,0,7,0,0.7798145596187798,1.2753128046471855
5715,102,2024-12-26,3,attorney according position nation similar trade door impact drug according wish.,1.5272110500180394,0.8451847493467702,1.6088169652614233,-0.40800162337632373,0,12,3,-0.4286414717350372,-0.5463854139456765
5716,136,2025-06-22,2,house property debate to bring apply campaign technology source performance model some financial stock.,-1.177324794965427,1.2842747691283958,1.6486470894359475,-0.5832148484872686,0,6,6,-0.4286414717350372,0.060847325585277494
5717,74,2025-07-07,1,manage million surface left could rule.,0.7534302764620741,0.259731389637936,1.1706855993416583,1.344130627733125,0,7,0,-0.4286414717350372,-1.5584399798306
5718,4,2025-05-18,3,month trade interview almost their choice walk wall must know lose hit hundred each rate treat finish whom would.,-1.669000661853645,1.2110930991647915,-0.40924265958112926,0.2928512770674558,0,5,6,-0.4286414717350372,1.0729018914702009
5719,1,2024-11-08,2,growth realize there whole fly prove key note range thus arm.,0.8871388436196262,1.064729759237583,-1.6572532170495506,-0.5832148484872686,1,11,4,1.267437168761548,-0.5463854139456765
5720,114,2025-04-14,2,man pay at low player around hope bank commercial knowledge it.,-1.0387144403081505,0.47927639952874884,-1.3120588075370085,-0.05757517315443398,1,4,0,-0.4286414717350372,-0.5463854139456765
5721,92,2025-01-04,4,serve list edge none car soon today effort.,-0.026426915489681718,0.11336804971072746,-0.6615001126864489,-0.23278839826537884,0,1,5,-0.4286414717350372,-1.1536181534766305
5722,99,2025-04-09,5,yes until affect watch well city room current artist send article this.,0.10296229346436535,0.6256397394559574,-0.4357960756974787,-1.6344941991529378,0,4,2,-0.4286414717350372,-0.3439745007686919
5723,109,2024-11-13,4,view history international forget rock spend outside natural toward affect camera population eight interesting election size.,0.5425224651053149,-1.6429920294157752,-0.5818398643374008,-1.6344941991529378,0,11,2,0.3345939164884262,0.46566915193924685
5724,61,2025-07-22,3,this land pass morning there them candidate offer.,-1.2896652430103452,-1.2039020096341495,1.1972390154580081,-0.23278839826537884,0,7,1,-0.4286414717350372,-1.1536181534766305
5725,105,2025-02-09,5,certainly show shoulder language it figure purpose break able pick begin over enough view parent white few animal government bag our fact lawyer apply.,-1.4250605097740625,1.7965464588736257,0.9980883945853875,1.6945570779550148,0,2,6,0.09471993733248046,2.0849564573551245
5726,1,2025-07-11,3,authority interest pass white sit effort age rest manage throw draw bar language sort challenge blood address.,0.8871388436196262,1.064729759237583,-1.6572532170495506,-0.5832148484872686,1,7,4,-0.4286414717350372,0.6680800651162315
5727,9,2024-10-21,4,remain benefit well difficult home film crime physical support they religious apply sea another include final nor hair instead modern.,-0.138224023452892,-0.8379936598161281,-1.4315491800605804,0.6432777272893455,0,10,0,-0.7339356270244225,1.2753128046471855
5729,157,2025-05-24,2,himself future nation find fast you else project.,0.36192247621993734,0.5524580694923531,-1.5377628445259781,0.8184909524002904,1,5,5,0.08018212041393842,-1.1536181534766305
5730,106,2025-03-01,5,build check program sister according chance meeting before value community apply.,0.684920564648742,-0.9111753297797324,-0.9270342738499424,1.51934385284407,0,3,5,-0.4286414717350372,-0.5463854139456765
5731,138,2024-11-07,1,family response may suffer can else little between.,0.6760512218761148,-1.4966286894885665,0.06871883051315943,0.8184909524002904,0,11,3,-1.3826857070143665,-1.1536181534766305
5732,161,2024-12-07,2,site star threat energy one deal end shake arm across majority bill financial red note black give.,-0.4924700299620765,-1.2039020096341495,-0.9801411060826412,-1.1088545238201033,0,12,5,-0.7113212451511347,0.6680800651162315
5733,182,2025-04-25,5,return skin follow they community officer action contain medical condition deep.,1.0470958183215555,-0.8379936598161281,0.9715349784690386,0.2928512770674558,0,4,4,-0.2590336076853787,-0.5463854139456765
5734,76,2024-10-24,5,culture area i start generation behind speech tree future by her serve indeed note.,-1.0889401720337948,0.040186379747123184,1.0511952268180862,1.344130627733125,0,10,3,-1.4462886560329884,0.060847325585277494
5735,33,2025-08-02,5,choose from tv operation somebody appear return box sure around rock notice early room purpose today light once every.,1.1378492476525761,-0.17935863014368963,1.1175787671089594,0.4680645021784006,0,8,5,1.267437168761548,1.0729018914702009
5736,137,2025-04-16,3,food affect develop find history fire continue common anyone safe believe style able tend ago certain what them.,-1.192229512458608,0.11336804971072746,-1.6174230928750264,0.6432777272893455,1,4,2,0.7343838817483356,0.8704909782932162
5737,175,2025-04-11,5,we quite detail baby hotel try place deep social final school capital painting hair assume lead bed left.,1.256658960699124,1.6501831189464171,-1.6572532170495506,1.16891740262218,1,4,4,-0.38623950572262256,0.8704909782932162
5738,15,2024-09-27,3,cultural table late one recently explain member front effect take hand wide everybody sport opportunity.,0.5203100189592356,-0.032995290216481094,-0.18353862259215964,-1.6344941991529378,0,9,4,-0.8102591658467688,0.2632582387622622
5739,19,2024-12-19,3,her lawyer small ground dinner from site.,-0.08811946829223294,0.040186379747123184,0.9317048542945142,-0.7584280735982134,0,12,3,-1.7007004521074762,-1.3560290666536152
5740,122,2025-04-27,3,no gas decade money hard quality return account leave.,1.0071818213840076,-0.2525403001072939,0.8520446059454666,0.8184909524002904,0,4,6,-1.9127102821695492,-0.951207240299646
5741,146,2025-03-13,2,fall difficult day continue month include just set.,-0.625381177143597,-1.2770836795977538,1.2636225557488814,1.51934385284407,0,3,3,-2.9727594324799154,-1.1536181534766305
5742,148,2025-01-12,2,walk at public win hotel mission report especially customer.,0.9288294453567154,-0.6184486499253152,1.104302059050785,-0.5832148484872686,0,1,6,0.928221440662231,-0.951207240299646
5743,30,2024-09-05,2,station investment by enter last energy current nice final middle well picture control life magazine free.,1.4356269748786523,1.2842747691283958,1.422943052446978,-0.05757517315443398,0,9,3,0.4193978485132554,0.46566915193924685
5744,165,2025-01-10,1,land four hold audience take its institution not glass forward between late notice class all story politics over detail also hard.,1.2053895469460265,-0.6916303198889195,-0.13043179035946081,1.16891740262218,0,1,4,-1.9339112651757566,1.4777237178241702
5745,116,2025-04-04,3,become present finally science quite hand capital.,1.7051119286414076,0.9915480892739787,0.05544212245498443,1.16891740262218,0,4,4,-0.4286414717350372,-1.3560290666536152
5746,48,2024-12-12,1,business item edge check effect maintain need whole all various say father be best senior effect.,-1.5095831183119726,-0.8379936598161281,1.1839623073998338,-0.7584280735982134,0,12,3,1.606652896860865,0.46566915193924685
5747,170,2024-11-17,4,husband sea above president majority free poor trial agree area nice almost one paper.,0.6728634964327135,0.9183664193103744,-1.5377628445259781,-1.2840677489310481,1,11,6,0.3345939164884262,0.060847325585277494
5748,21,2024-10-30,3,century financial notice large color management near relate some to adult visit indicate lawyer leader.,0.23755232240914864,-0.7648119898525239,0.6130638608983213,1.344130627733125,0,10,2,0.09835439156211605,0.2632582387622622
5749,47,2024-11-12,5,tv building why lawyer great how up action main wait black practice where bank build series everything view candidate poor develop economy itself increase notice across.,1.2146869166175531,1.2110930991647915,0.4006365319675261,-1.1088545238201033,0,11,1,0.08018212041393842,2.489778283709094
5750,149,2025-05-12,4,main interest financial no idea oil medical everybody table.,-0.6035146705459431,0.3329130596015403,1.0910253509926107,0.9937041775112353,0,5,0,-0.14596169831893968,-0.951207240299646
5751,102,2025-03-18,5,study suddenly wall bad special agreement single various capital night century institution pass maybe commercial cost pattern artist hold fight answer talk.,1.5272110500180394,0.8451847493467702,1.6088169652614233,-0.40800162337632373,0,3,1,-0.7799720472664726,1.680134631001155
5752,43,2025-05-04,4,decade discuss nation hit level but certain successful plant perhaps sing wish area defense contain ok week.,-0.25556398203381286,0.8451847493467702,1.2105157235161828,-1.459280974041993,0,5,6,2.0549022518492484,0.6680800651162315
5753,127,2024-11-17,2,anyone of fear industry agreement meet north necessary since should health up loss practice food your son student later forward stand.,-1.05865580309112,0.8451847493467702,-0.8872041496754186,-1.6344941991529378,1,11,6,-0.4286414717350372,1.4777237178241702
5755,33,2024-08-30,2,figure near move source minute analysis strategy ahead particular less language.,1.1378492476525761,-0.17935863014368963,1.1175787671089594,0.4680645021784006,0,8,4,-0.2590336076853787,-0.5463854139456765
5756,22,2024-11-10,1,sell leg six partner idea food low contain free although process trip.,1.0382088854023983,-1.4234470195249622,-0.5287330321047019,1.344130627733125,0,11,6,0.589005712562914,-0.3439745007686919
5757,112,2025-01-01,1,smile impact investment enjoy ability past drive sister interest positive sign the how bill.,-0.15464931139056476,1.2110930991647915,0.21476261915308087,-1.2840677489310481,0,1,2,0.4328893831535692,0.060847325585277494
5758,2,2024-12-31,4,teach meet control program left close institution parent help similar would government effort perhaps.,-0.4344069107269049,-0.6184486499253152,0.16165578692038204,1.344130627733125,0,12,1,-0.4286414717350372,0.060847325585277494
5759,190,2025-05-15,1,lead happen meet health those blood health minute account start soldier suddenly together especially see much low success peace expert scene cost special.,0.937004954571766,0.18654971967433173,-0.4623494918138281,0.6432777272893455,0,5,3,0.24009810651790212,1.8825455441781396
5760,36,2025-06-17,5,usually hold tree task former discussion easy model series worry range sit campaign and quite camera ahead light again.,0.5639765804898739,-1.2039020096341495,1.2370691396325326,-1.1088545238201033,0,6,1,0.3133929334822189,1.0729018914702009
5761,80,2025-04-22,5,safe born base mention now hospital model message.,-0.5293604761571709,-1.1307203396705452,-1.2456752672461353,1.6945570779550148,0,4,1,-1.1918768599585008,-1.1536181534766305
5762,192,2025-06-10,1,red sell join memory provide practice pressure travel talk happy also.,1.158896835206217,0.5524580694923531,-0.23664545482485844,-0.23278839826537884,0,6,1,1.606652896860865,-0.5463854139456765
5763,155,2025-06-25,3,say table process truth statement step owner account sport popular.,1.128979904879949,0.5524580694923531,-0.27647557899938285,1.344130627733125,0,6,2,2.624300081158816,-0.7487963271226613
5764,71,2025-04-26,5,continue game too miss campaign join production clearly walk including stock center young threat everything enjoy.,1.6160334721521987,0.18654971967433173,0.3608064077930029,-1.1088545238201033,0,4,5,-0.32687675330524213,0.46566915193924685
5765,107,2025-03-29,4,town left body station include base police among join this girl big red test least recognize for maintain watch.,-1.6947350462271977,-0.4720853099981067,0.8785980220618154,-0.05757517315443398,0,3,5,-1.5480533744627836,1.0729018914702009
5766,93,2025-07-25,4,newspaper economy allow could can town feel total success message condition cultural night really military walk.,-0.015775104535336586,-0.2525403001072939,-1.1792917269552614,-0.5832148484872686,0,7,4,-0.04702377762330545,0.46566915193924685
5767,179,2024-09-14,2,alone begin those ago create outside per anything put skin bag employee market treat.,0.4401028597033795,0.5524580694923531,1.6088169652614233,-1.459280974041993,0,9,5,-0.4286414717350372,0.060847325585277494
5768,104,2025-01-08,3,generation itself tonight other fact enough customer go central north those own discussion need simply born heart green so chair war practice message entire.,1.3067693792419597,1.064729759237583,-0.010941417835888792,-0.5832148484872686,0,1,2,-0.22874648910508255,2.0849564573551245
5769,187,2025-03-26,1,ball energy air government go end prepare television clear discussion few easy serve that find organization cultural sure form word ahead.,0.23292415941100383,0.47927639952874884,1.54243342497055,1.344130627733125,0,3,2,0.5211625669430506,1.4777237178241702
5770,33,2024-09-10,2,certain great very guess amount continue seat base head six indeed imagine size bit.,1.1378492476525761,-0.17935863014368963,1.1175787671089594,0.4680645021784006,0,9,1,0.09835439156211591,0.060847325585277494
5771,12,2025-03-06,1,outside art us that doctor week administration tree into data purpose after.,1.0888196458909793,-1.4966286894885665,0.6263405689564969,0.6432777272893455,0,3,3,-0.4286414717350372,-0.3439745007686919
5772,75,2025-06-13,4,add job reduce pay learn reality usually deal boy perhaps game cause senior rest woman.,-0.07846834122937858,0.40609472956514453,0.6263405689564969,1.16891740262218,0,6,4,-2.0823181462192077,0.2632582387622622
5773,130,2025-08-14,3,offer decade least thus adult admit down determine claim member color collection tonight note beautiful investment offer be standard serve edge still mission.,-0.711545532690984,-1.2039020096341495,0.02888870633863502,-0.05757517315443398,0,8,3,0.07452852494561643,1.8825455441781396
5774,136,2025-01-29,3,since whose blue take something allow color exactly defense.,-1.177324794965427,1.2842747691283958,1.6486470894359475,-0.5832148484872686,0,1,2,0.2073880184511823,-0.951207240299646
5775,20,2025-05-14,4,decision investment reflect star voice foot wait war sure ask.,-0.6383490240577401,1.7965464588736257,-0.9270342738499424,-0.7584280735982134,1,5,2,2.1154764890098408,-0.7487963271226613
