review_id,restaurant_id,date,rating,review_text,monthly_sales,complaints_count,avg_rating,staff_turnover,risk_label
4605,117,2/14/2025,5,Memory become chair project level possible run growth themselves rather clearly.,294472,13,3.18,2,0
4606,155,5/22/2025,1,State federal nor common important now than avoid over our safe walk analysis number.,1661627,32,3.55,17,0
4607,7,8/28/2025,3,Maybe treat outside prove course gas manage million for long know.,1748756,16,4.57,8,0
4608,184,4/5/2025,3,Ever media available chair even stuff see among since arrive.,277122,24,2.65,12,0
4609,200,2/19/2025,3,Example month answer easy sign certain likely research majority sense manage American hard.,1725174,11,4.82,0,0
4610,80,8/18/2025,3,Reduce weight value gun oil admit piece others my.,813137,9,2.82,19,0
4611,45,6/5/2025,4,Short region available blue wear provide rise fall something item site good benefit run natural seem matter pick.,1028492,10,2.73,12,0
4612,124,4/30/2025,5,Middle realize huge important how smile this cultural its add buy.,516573,46,4.8,6,0
4613,102,9/29/2024,2,Discussion return worry require remain life back poor sure focus about short.,1865382,36,4.97,7,0
4614,70,11/4/2024,2,Not organization detail civil range whatever plan window often other himself.,1756991,17,2.62,17,0
4615,62,8/27/2025,5,Different development single card which series whatever.,894146,17,3.98,0,0
4616,86,12/9/2024,5,Type lay finally they board answer himself table you sell hear main relate.,1155015,18,3.34,16,0
4617,43,5/14/2025,2,Loss yet clear Mr direction by ball ten paper exactly billion.,953225,36,4.67,1,0
4618,45,8/2/2025,4,Trip school happy professor experience.,1028492,10,2.73,12,0
4619,143,3/4/2025,1,So line among sea power safe from.,1454305,24,3.76,2,0
4620,70,4/3/2025,4,Plant great power look special significant place.,1756991,17,2.62,17,0
4621,182,7/28/2025,5,Theory present source television of bit would before his enjoy travel break type future walk agree eye happy employee weight case theory agent.,1619731,13,4.49,11,0
4622,30,8/22/2025,1,Push benefit seven live shoulder short fine science speak art red under before operation real true agency.,1818523,42,4.83,9,0
4623,17,10/25/2024,1,Bill whom large today door again interview coach experience must best issue.,1517531,31,4.49,19,0
4624,13,11/10/2024,4,Card it different main account century mother thus often pull finally daughter.,310550,1,4.71,15,0
4625,33,8/25/2025,2,New whose company career bit personal become point against phone around agreement set stuff.,1666165,22,4.6,12,0
4626,10,7/1/2025,3,Area action enjoy each somebody environment class join debate over wall avoid collection ready wrong.,1676990,17,3.95,14,0
4627,158,10/26/2024,4,Generation blood father bag court consumer leg enter key society affect even actually happy social industry somebody continue.,482654,48,4.31,18,0
4628,191,2/18/2025,1,Program page like school college board human on responsibility manage.,983529,15,3.57,3,0
4629,153,2/10/2025,5,Eat fish send gun recent maybe ask trip prevent decision feel seven real get.,745118,42,4.29,4,0
4630,80,3/11/2025,3,Sign answer you yard south involve management join situation all part send fish able save likely.,813137,9,2.82,19,0
4631,167,9/9/2024,2,Current impact itself lawyer nice level Congress make foot region knowledge level garden structure base ever degree although training kind product body project describe both sound.,1128217,35,3.74,5,0
4632,27,10/16/2024,1,Author whom inside turn nothing customer program resource hit school finish agree red hour.,228705,41,3.41,16,0
4633,9,6/20/2025,3,Face rock pick hour serious three official management offer major commercial recent send southern source return simply street author vote.,1013262,13,2.68,13,0
4634,110,3/2/2025,1,Name do must Democrat board where certain medical prevent better.,1785778,9,4.13,1,0
4635,49,5/2/2025,3,Citizen manage chair not world land offer sign small project allow indeed skin paper main not.,730381,26,4.08,9,0
4636,36,3/3/2025,5,Seek father public wife do former the view team nearly at out per rate hot year realize example.,1372543,8,4.69,3,0
4637,139,6/21/2025,4,Career choose west direction season can class improve at treat today section say resource play teacher various write.,258137,40,2.86,10,1
4638,174,4/29/2025,4,Approach recognize after discussion relationship life state fill clear turn get activity wrong.,1212846,25,4.99,8,0
4639,29,12/3/2024,4,Person give decision half develop.,1862178,25,2.95,6,0
4640,38,10/22/2024,4,Half late approach movie day reveal its mean position generation white wife let avoid wife establish.,1822024,30,4.8,3,0
4641,142,11/14/2024,1,Decide your science edge party sing hospital push tend new speak accept last care eye hard wife low music anyone sister lawyer him staff.,323001,23,3.54,8,0
4642,96,11/30/2024,5,Research system actually tough open daughter carry near trial figure another.,699339,32,4.82,3,0
4643,97,11/30/2024,4,Billion ball likely dream surface mother opportunity Mr success.,823804,7,2.85,10,0
4644,111,5/24/2025,5,Next Mrs money dream mission off least.,1790681,41,4.84,13,0
4645,49,12/5/2024,1,Finish defense prevent theory brother protect until pay raise method then physical pick argue.,730381,26,4.08,9,0
4646,152,4/29/2025,5,Leader difficult cell value relate sport high sport old you.,438360,44,3.28,0,0
4647,185,1/13/2025,2,Move level either development laugh seven yourself pressure defense college scene seven as sound technology science common.,791479,4,3.7,2,0
4648,71,11/26/2024,2,Perform suddenly against deep possible response save memory start.,1910828,27,4.03,3,0
4649,88,5/14/2025,4,Crime parent guy alone director attention join agency animal age radio type thousand manager experience read visit actually truth meet describe event.,571110,18,4.21,12,0
4650,21,11/1/2024,1,Reflect carry develop likely describe can story if human listen senior city pull leader surface drop vote sign feel table throw as.,1205528,14,4.22,17,0
4651,112,3/21/2025,3,Create drug technology hard special although before international matter pull human.,1004858,41,3.92,2,0
4652,117,5/5/2025,3,Build huge new ever either respond recently set team whether many public.,294472,13,3.18,2,0
4653,98,5/13/2025,1,Ago collection teacher door network the seat no language.,1216573,6,4.94,14,0
4654,78,9/14/2024,2,Along often political rock teacher charge including style.,738602,42,3.7,8,0
4655,144,8/29/2025,4,Term purpose road imagine usually moment exactly stand on behind trouble.,1460331,29,3.78,3,0
4656,48,3/2/2025,3,Consider body agency themselves word local character traditional another today issue home itself when enter.,311606,13,4.65,5,0
4657,12,6/7/2025,5,Try PM throw century police theory factor provide how key particularly task.,1641079,4,4.23,13,0
4658,118,4/23/2025,5,Over subject teach reduce system party bar television without.,314194,37,3.98,12,0
4659,27,3/23/2025,2,Quality customer last begin husband pattern happy section American none.,228705,41,3.41,16,0
4660,27,10/18/2024,4,Teacher standard PM spring ten father.,228705,41,3.41,16,0
4661,69,12/21/2024,1,Future do speech both have send more daughter however thousand across local allow interview around second during begin.,1829402,32,2.97,6,1
4662,142,8/6/2025,5,Scene occur television as nothing current language hit all focus.,323001,23,3.54,8,0
4663,69,5/15/2025,2,Determine turn show over bad cost spend learn.,1829402,32,2.97,6,1
4664,77,3/14/2025,1,Ever fill deal state sometimes hour their.,1034217,12,4.64,9,0
4665,14,11/25/2024,1,Night job hair speak as second degree modern would forget dark every.,354467,23,2.52,1,0
4666,20,10/25/2024,5,Yeah growth your involve field affect song itself discussion sit agree pass real government.,757373,49,3.06,5,1
4667,78,9/20/2024,4,Organization level kid son growth glass hair take million today owner explain us miss necessary stuff where senior any.,738602,42,3.7,8,0
4668,42,7/17/2025,2,Pressure line recent voice create feel tell kitchen total executive tonight run make recognize positive particular case difference ground matter tough program same.,925047,26,4.52,18,0
4669,94,10/11/2024,5,Officer whom figure pretty current between administration travel mean part huge peace by less after dinner opportunity back much develop we.,1026668,22,4.39,16,0
4670,4,2/6/2025,5,Current red resource wait glass seat.,230040,41,3.45,11,0
4671,136,2/5/2025,4,Collection standard score agreement paper anything sometimes week here exist child about.,481606,42,5,6,0
4672,49,8/16/2025,4,Food usually service hundred theory southern they allow size.,730381,26,4.08,9,0
4673,54,7/18/2025,5,Financial argue red physical usually resource technology eight green fish power benefit room provide long leg south buy usually guy admit sure before visit.,870392,5,2.65,17,0
4674,192,5/24/2025,1,Bag reason discover air eat table deal yourself myself.,1676934,32,3.58,8,0
4675,43,10/5/2024,1,Growth career throw resource loss subject degree stage understand child understand economic grow majority plant past or attorney baby treatment leave.,953225,36,4.67,1,0
4676,83,12/14/2024,2,Return authority research forward against form agent writer method board.,1089597,6,3.73,11,0
4677,81,10/9/2024,1,All right side carry organization debate little war game watch very trade ask member forward lawyer.,864748,27,2.5,8,1
4678,114,3/2/2025,3,Themselves daughter event current need have red remain appear executive authority marriage white.,552526,31,2.77,9,1
4679,161,3/24/2025,3,Floor seem ground act just quite old participant senior allow.,832012,8,3.02,3,0
4680,178,9/6/2024,4,Majority production seem sister difference paper message wide spend stock future how kind statement account.,1965476,3,4.87,5,0
4681,26,1/14/2025,3,Moment yeah group that name item just follow life later interesting they her close.,1722209,45,2.61,4,1
4682,161,9/8/2024,4,Skin view organization store exist buy news I own more order smile.,832012,8,3.02,3,0
4683,181,9/14/2024,2,Almost second let may technology set world because half year.,1876696,43,3.46,5,0
4684,121,8/12/2025,1,Western manage theory education second east live majority chance sit must say decide finish growth top medical act us full number item sign.,1943252,19,2.79,9,0
4685,166,5/26/2025,5,Second tell contain have skill a itself land teach theory five edge oil medical compare resource someone perhaps let him win feeling threat.,1203691,37,4.3,15,0
4686,184,12/11/2024,4,Glass member state clearly by region change consider generation art investment blue newspaper phone wind political.,277122,24,2.65,12,0
4687,58,11/1/2024,1,Bad drug about simple front soldier business gun last news Mr side whether might resource glass part share.,537270,35,3.31,13,0
4688,127,9/21/2024,1,Particular government price civil camera seek else learn business view me establish one a white ability increase she activity throw show build particular field record particular message.,542323,36,3.09,0,1
4689,127,8/21/2025,3,Same camera actually word group machine structure table thousand fire.,542323,36,3.09,0,1
4690,86,10/6/2024,3,Congress drug power loss ground computer PM drive personal side lead reflect everybody cultural door war during.,1155015,18,3.34,16,0
4691,157,9/6/2024,4,Soldier stage their popular president choose our imagine even reach receive.,1269162,32,2.6,14,1
4692,175,9/2/2024,2,Image staff carry discuss challenge within foreign.,1726954,47,2.51,16,1
4693,69,2/28/2025,2,Single sport his rather page.,1829402,32,2.97,6,1
4694,52,11/30/2024,3,Use turn most sport finally election single appear.,1322727,12,3.95,11,0
4695,137,1/7/2025,3,Pretty effect test reason southern student itself either me ok then speak senior heart should arm exactly.,473980,26,2.54,13,1
4696,102,6/18/2025,3,Model building today simply baby mother run floor feel season drug memory face option often quite wide allow understand decide magazine.,1865382,36,4.97,7,0
4697,141,3/18/2025,3,Bit add practice benefit rise professional indicate our owner option land service down evidence.,833960,39,4.4,14,0
4698,23,9/1/2024,2,Expert strategy per religious live cause back through right his exist she book group clear.,1419520,3,3.19,18,0
4699,53,1/16/2025,1,Someone side expert almost seven second keep unit office eight necessary building government well would final.,1012255,23,3.81,4,0
4700,41,3/5/2025,1,Coach yourself protect black music open include politics physical.,938322,8,3.75,19,0
4701,33,2/9/2025,4,Knowledge matter six next take share bill away.,1666165,22,4.6,12,0
4702,123,12/31/2024,3,Lead no responsibility structure political ten sort suddenly job fill everything major market ago note.,1191547,10,3.16,19,0
4703,138,6/17/2025,3,Either according chance show interview art himself concern.,1429886,4,3.81,14,0
4704,120,9/21/2024,5,Size really pick minute pick total seek lose two.,1223844,1,4.07,10,0
4705,127,2/6/2025,1,Center modern identify eight room market fear expert surface total allow accept affect claim force wonder practice pull choice military stop yes as year including.,542323,36,3.09,0,1
4706,87,5/26/2025,4,Anything research wide where skill section probably member prove debate able agency car machine enjoy official inside better.,1750343,9,3.02,3,0
4707,17,5/5/2025,2,Prevent probably natural community simple call writer heavy from something billion.,1517531,31,4.49,19,0
4708,3,8/10/2025,1,Dark thus challenge election here financial security.,851755,32,4.58,7,0
4709,3,4/30/2025,4,Certainly treat believe past series more worker appear camera analysis ready book age change resource difference seem her beyond born.,851755,32,4.58,7,0
4710,116,10/25/2024,2,Board box growth forget year when beautiful cold up such.,1956405,38,3.8,16,0
4711,94,8/3/2025,2,Agree when able dark how effect better continue involve fall establish most.,1026668,22,4.39,16,0
4712,69,7/14/2025,3,Threat set knowledge nice amount soon.,1829402,32,2.97,6,1
4713,123,1/30/2025,2,Citizen certain child conference treatment leg wide all from participant production like why his list conference.,1191547,10,3.16,19,0
4714,93,4/13/2025,5,Return tell serious hundred kid chance also paper economy among she discover easy amount news evidence road.,1075913,21,2.87,6,0
4715,93,10/11/2024,5,East woman three wind throw big maybe need meet send box experience.,1075913,21,2.87,6,0
4716,89,8/18/2025,1,Market interest former key material computer himself must less believe box care I vote president.,1541025,7,3.48,9,0
4717,108,3/8/2025,2,Window open property police admit structure camera face everyone court manager assume sound Mr would blue here have high simple open.,824545,45,3.79,18,0
4718,93,5/11/2025,2,Free two station away third consumer exist claim general he election.,1075913,21,2.87,6,0
4719,66,11/26/2024,2,Seven quality feeling perform south move she.,1859251,46,4.45,2,0
4720,153,2/13/2025,5,Ever old person leader by commercial push experience believe similar treat half game whole top future number month single of if thus answer reduce newspaper six feel.,745118,42,4.29,4,0
4721,33,6/28/2025,1,Dark first generation population significant.,1666165,22,4.6,12,0
4722,104,11/18/2024,3,Front statement successful sure who their imagine western use table both local.,1752593,39,3.75,6,0
4723,121,3/5/2025,2,Ball such baby others political stock focus unit which.,1943252,19,2.79,9,0
4724,155,4/25/2025,1,Participant lose style religious share fund care.,1661627,32,3.55,17,0
4725,101,5/19/2025,1,Force person happen attorney education never else onto cell from yeah her voice activity sit majority reason join new throughout inside likely.,390029,41,3.8,16,0
4726,26,11/8/2024,3,Son think already deep lead couple you card class deal model building mission protect town body effort already size soon.,1722209,45,2.61,4,1
4727,67,7/30/2025,5,Crime information sing base enough wife area before cell number manager discuss great.,1390056,23,2.69,2,0
4728,1,3/4/2025,5,Her together traditional point she entire but itself wife big respond series issue material reality quickly admit win.,1537889,39,2.51,6,1
4729,13,7/9/2025,4,Wide natural apply product attention least alone and mention same party soon.,310550,1,4.71,15,0
4730,88,4/7/2025,1,Chair look couple health government international fact sea yeah final young agency particularly by someone gas.,571110,18,4.21,12,0
4731,4,6/19/2025,5,Group office production media forward sing onto cause wear medical hear act.,230040,41,3.45,11,0
4732,17,11/9/2024,5,Issue draw several take success her question official order player too during.,1517531,31,4.49,19,0
4733,55,12/4/2024,1,Political economy institution later keep audience hot ahead manage reach clearly.,1630011,4,3.9,13,0
4734,124,11/8/2024,1,Strategy newspaper bar likely radio chance team public environmental change special heart.,516573,46,4.8,6,0
4735,48,12/3/2024,4,Clear goal defense science risk coach drive ten six investment summer grow message notice yes wide forget market the present case sure media pay protect.,311606,13,4.65,5,0
4736,16,5/6/2025,3,Reach law lot right start relationship recently student role herself level commercial at too interview size lot rock from necessary.,1440522,37,3.4,17,0
4737,148,10/31/2024,4,Anyone sure prevent language nature too method modern style half subject city.,1559220,16,4.59,6,0
4738,103,6/24/2025,2,Treat through read total produce activity land maybe.,967058,4,4.65,14,0
4739,61,8/27/2025,4,Structure rise any source general country law garden enough.,424127,8,4.66,8,0
4740,48,1/4/2025,4,Animal force eat opportunity agent plan someone whatever let six remember business while wear national especially.,311606,13,4.65,5,0
4741,80,1/18/2025,2,Civil candidate chance national must tax hand believe poor two imagine mouth arrive anyone our near.,813137,9,2.82,19,0
4742,87,4/23/2025,3,Success kitchen economy continue media great conference campaign beyond dog return out manage continue accept across yard.,1750343,9,3.02,3,0
4743,137,11/22/2024,3,No just old sing member church information quality.,473980,26,2.54,13,1
4744,83,3/31/2025,5,Five nation ready local figure end.,1089597,6,3.73,11,0
4745,153,4/19/2025,4,Notice mention huge hotel picture early crime manager fish necessary sell that.,745118,42,4.29,4,0
4746,156,3/7/2025,4,Shake blue agent media full right check thousand line check what need head audience two common free compare service main wide white off.,1753239,10,3.11,7,0
4747,193,5/27/2025,3,Friend charge kitchen although manager blue language financial use the no nor.,497778,12,4.13,3,0
4748,131,1/9/2025,2,Clear hospital finally international only reflect which approach difficult together well newspaper soldier order adult.,282348,44,2.61,6,1
4749,167,1/31/2025,5,Stay develop wrong employee media food thousand camera research seek family help.,1128217,35,3.74,5,0
4750,72,3/29/2025,3,Enter writer design develop green floor second drop sure follow with everyone.,1667220,21,2.68,0,0
4751,119,1/26/2025,2,Financial fall yard loss whether police other technology protect painting up decade leader option off language.,1893463,9,4.36,13,0
4752,188,6/22/2025,1,Job PM of purpose finally member fly glass ability idea.,1826924,45,3.12,14,1
4753,38,8/11/2025,4,Way character middle few research animal each especially himself attorney minute.,1822024,30,4.8,3,0
4754,178,9/1/2024,2,Movement best Democrat quite man agreement thank alone know scene owner bank itself able police north between step friend avoid subject material often next this deal.,1965476,3,4.87,5,0
4755,11,9/16/2024,3,Realize particularly but conference admit cold whether site security art bit store dinner suffer find edge from imagine.,263433,39,4.59,0,0
4756,70,5/18/2025,5,Enjoy level work news only effect family lay citizen better budget.,1756991,17,2.62,17,0
4757,89,8/1/2025,2,Others person model stock structure owner impact fly likely including human adult out wrong no.,1541025,7,3.48,9,0
4758,47,12/5/2024,3,Bring position maintain majority.,1705479,41,4.06,3,0
4759,115,7/2/2025,2,Finally weight argue business attorney analysis create exactly change woman political try.,284419,19,4.46,11,0
4760,67,4/21/2025,3,Outside could experience pressure between student model nature crime husband almost something cell price little spring start church result.,1390056,23,2.69,2,0
4761,170,12/4/2024,4,Vote include during site water garden soldier professor lay policy score put most affect.,1428255,37,2.6,2,1
4762,108,3/1/2025,4,Answer population adult hand chance perform whose but form into recent country what all like world somebody window fill home home second board.,824545,45,3.79,18,0
4763,155,7/24/2025,4,Summer foot security almost student bring under investment mother by simple laugh when everything worry at remember option choose however check.,1661627,32,3.55,17,0
4764,46,8/31/2024,2,Civil down material class short right everyone foot us of boy material Congress cup standard story as ten difference fly subject country way source art one.,1567864,2,4.3,6,0
4765,30,5/24/2025,2,Place that worry popular right must window recognize police computer score meeting general seek wall woman town.,1818523,42,4.83,9,0
4766,119,6/29/2025,4,Kitchen hundred student station get money house usually offer operation represent them send increase father visit attorney ago card difference artist article television value.,1893463,9,4.36,13,0
4767,62,6/8/2025,5,Morning religious off after language.,894146,17,3.98,0,0
4768,194,8/9/2025,2,Fear religious front federal property herself appear board put camera could threat general develop subject interesting.,703109,7,3.81,1,0
4769,146,9/7/2024,4,Final company great glass large remember between possible officer matter.,764008,7,4.71,18,0
4770,140,1/24/2025,2,Service bit large authority high see type check traditional debate.,731528,2,4.88,1,0
4771,154,3/27/2025,5,First our charge author agreement not cultural when word.,1116649,39,3.06,18,1
4772,165,9/22/2024,1,Eight house hour sport ready plan close nation.,1700722,15,3.66,16,0
4773,126,5/19/2025,2,Law later thought occur foot sign idea thousand it when letter attack.,748776,43,3.47,14,0
4774,172,7/24/2025,1,Middle professor social offer beyond culture conference truth production day hot green general control spring policy but movement.,719139,16,2.52,6,0
4775,122,6/25/2025,4,Assume else front against almost follow increase.,1599309,21,4.4,14,0
4776,139,3/19/2025,4,Year which not without break close report church ten general strong into hold do.,258137,40,2.86,10,1
4777,110,12/13/2024,3,Girl mention old small two pay question spend idea establish whether onto moment.,1785778,9,4.13,1,0
4778,69,8/19/2025,3,Visit game science religious sing special try behavior.,1829402,32,2.97,6,1
4779,83,11/19/2024,1,Light trade enough relationship chair fast already treat audience find travel.,1089597,6,3.73,11,0
4780,28,11/17/2024,1,Approach development leg work policy day whom fact action political senior itself.,935034,23,4.55,2,0
4781,149,9/22/2024,3,Election role everybody free push however civil fast citizen hotel anyone put.,775196,29,4.58,15,0
4782,153,10/31/2024,2,Off live cut voice people before nearly million drive capital upon spring they recognize which.,745118,42,4.29,4,0
4783,91,11/12/2024,2,Process from entire unit dinner work answer morning end involve become today.,502263,32,4.77,4,0
4784,127,11/9/2024,2,Process mission including get thank near once everything newspaper mean.,542323,36,3.09,0,1
4785,200,4/7/2025,1,City listen range while occur quickly send floor station in production ago place material performance enjoy huge home cause.,1725174,11,4.82,0,0
4786,169,7/14/2025,3,Total particular until though news market safe standard truth whatever money church hit activity.,627871,40,4.56,5,0
4787,110,9/2/2024,2,Accept thought animal own woman company hear really character fall girl beat star.,1785778,9,4.13,1,0
4788,23,8/25/2025,3,Become travel know country want you address debate policy model care adult crime anything food about company send discussion.,1419520,3,3.19,18,0
4789,106,4/19/2025,5,Similar exactly actually country paper real wall.,1434424,12,3.06,18,0
4790,86,8/1/2025,3,Within again indeed information per organization interesting role could subject.,1155015,18,3.34,16,0
4791,99,6/18/2025,3,Court hope experience including hot although fast write treat of choose cold into.,1136665,33,3.43,0,0
4792,144,7/25/2025,1,Throw decade whatever both police step.,1460331,29,3.78,3,0
4793,72,7/18/2025,5,Play these raise conference two memory.,1667220,21,2.68,0,0
4794,23,4/17/2025,1,Democrat energy on source check thing learn travel place method drop continue bit south speech improve hotel week upon suddenly work image act police individual about.,1419520,3,3.19,18,0
4795,142,1/1/2025,5,Difference condition measure south if tend allow despite serve let happen.,323001,23,3.54,8,0
4796,158,9/5/2024,2,Book almost drop thought notice exactly play student wife number process bill in participant less.,482654,48,4.31,18,0
4797,179,11/28/2024,1,Kind amount hold suffer collection important former blood use indicate thousand stage reduce sell project.,1309163,32,4.97,1,0
4798,1,10/5/2024,2,Majority claim miss prove from our fund choose public wait five sit reduce.,1537889,39,2.51,6,1
4799,53,2/10/2025,3,Parent show second again soon happy fast choose gun this west traditional seek represent phone.,1012255,23,3.81,4,0
4800,16,12/2/2024,1,Man resource value PM cut manager class tell.,1440522,37,3.4,17,0
4801,91,11/30/2024,1,Get sense foreign week discuss parent contain want pass others high.,502263,32,4.77,4,0
4802,182,6/6/2025,5,Share wish send business today opportunity book dinner degree program region town.,1619731,13,4.49,11,0
4803,165,2/22/2025,1,Church now cover push popular stay team time nice to policy central.,1700722,15,3.66,16,0
4804,147,2/14/2025,3,Soldier project professor pass deep quickly television home mission analysis defense here western clearly product.,1477398,46,3.26,5,0
4805,29,1/22/2025,2,Remain operation season decide sign drive father road local.,1862178,25,2.95,6,0
4806,68,1/24/2025,2,Short play especially certain tell thought happy money ten collection thing south run goal.,674182,4,4.63,10,0
4807,6,4/27/2025,1,Imagine management common international successful social well sort though.,1418830,4,4.71,12,0
4808,65,8/30/2024,2,Woman student measure authority summer century Congress protect.,260106,48,2.67,13,1
4809,46,6/5/2025,1,Value chance finish energy across feel evening have deal above.,1567864,2,4.3,6,0
4810,6,11/10/2024,2,Win pretty spend strong goal character sure worker main culture because old sing.,1418830,4,4.71,12,0
4811,111,1/23/2025,2,Reflect reason suddenly kid sure carry next whole thus drop spring wife sister now base.,1790681,41,4.84,13,0
4812,173,3/17/2025,1,Decide will ten rate good say democratic feel poor task identify safe cause.,667189,19,3.46,19,0
4813,99,3/3/2025,3,Piece discussion high smile together ago.,1136665,33,3.43,0,0
4814,6,3/20/2025,3,Fact skin shake organization decide nor newspaper meet night air list door toward employee those.,1418830,4,4.71,12,0
4815,56,10/24/2024,2,History painting street table there wonder specific same lose always just rule place determine change that relationship everything learn heavy list.,1601452,28,2.98,7,1
4816,29,10/16/2024,2,Before rich population industry which seek serious more task support defense clearly strong because along eight.,1862178,25,2.95,6,0
4817,145,8/11/2025,4,Black discuss process course again thank often camera box hundred focus argue piece nation project home choice find lay your series.,1607769,31,4.19,17,0
4818,29,11/21/2024,3,Value staff consumer account green well expect Democrat feeling however decide child player.,1862178,25,2.95,6,0
4819,6,11/20/2024,2,Nature produce game present goal degree happy anything rather modern vote upon training might meeting pull whom room send treat style defense possible.,1418830,4,4.71,12,0
4820,40,5/12/2025,5,Huge nearly for partner quite foreign check close door point same attack rest.,1329684,47,4.81,18,0
4821,180,12/6/2024,3,Certain case tree consumer couple more keep if here.,1608509,30,4.26,0,0
4822,15,1/18/2025,3,Meet management model art position.,1350201,24,3.62,0,0
4823,82,3/18/2025,5,Room I control interview face capital sister choice total sea capital cold.,1763597,45,2.51,14,1
4824,114,12/2/2024,4,Price those worry form down young why if.,552526,31,2.77,9,1
4825,195,5/30/2025,4,Minute music artist or do matter still send pressure condition every behavior local foot staff remember discuss young.,473453,28,2.93,5,1
4826,92,1/27/2025,4,Nice against treatment case figure.,1070463,26,3.26,8,0
4827,171,6/7/2025,4,Whether fall focus evidence thousand moment fill interesting doctor treatment book.,616998,37,2.73,8,1
4828,24,5/11/2025,5,Road turn spring test true without court your population hard medical money about wish difference.,1260017,8,2.67,17,0
4829,69,4/7/2025,4,No allow woman always question attack audience company believe take necessary effect second across actually.,1829402,32,2.97,6,1
4830,66,10/27/2024,2,Yourself go million television program shake day necessary serve news.,1859251,46,4.45,2,0
4831,154,7/27/2025,5,And official commercial week society improve air to arm policy wait positive staff value develop present lot like.,1116649,39,3.06,18,1
4832,155,4/13/2025,1,Ever him break magazine poor friend fish score food pattern another every poor whom hot.,1661627,32,3.55,17,0
4833,95,11/10/2024,4,Deal probably individual look environmental similar down wait.,1674873,25,4.2,13,0
4834,195,12/30/2024,5,We enough head again again model present toward quality next increase push west western customer house different air class born factor rest if.,473453,28,2.93,5,1
4835,140,3/26/2025,4,Sport television others big employee TV trial game country wall sea much.,731528,2,4.88,1,0
4836,81,1/25/2025,3,Under top character western pick majority movie or key traditional suffer natural structure its outside she office eight take from natural.,864748,27,2.5,8,1
4837,169,10/13/2024,4,Work support seek statement campaign song director environment.,627871,40,4.56,5,0
4838,15,4/25/2025,5,Town focus push offer choice while available similar difference soon performance life office without century whom energy audience manager.,1350201,24,3.62,0,0
4839,17,8/2/2025,2,Social defense magazine again night trouble value history score.,1517531,31,4.49,19,0
4840,187,8/28/2025,2,Safe mission once trouble small finally speech themselves audience myself democratic it common.,1203160,31,4.92,17,0
4841,134,4/22/2025,3,North boy approach head baby provide accept politics middle every authority medical address lead.,328853,16,4.84,8,0
4842,140,12/20/2024,5,Imagine political possible go several raise radio into.,731528,2,4.88,1,0
4843,26,4/11/2025,2,Dog eat measure kind bag program tax catch.,1722209,45,2.61,4,1
4844,131,2/7/2025,3,Fact total fact consider model out keep each.,282348,44,2.61,6,1
4845,109,6/10/2025,1,Respond future center receive risk player crime else central such though author throughout.,1361566,2,3.32,0,0
4846,137,6/12/2025,4,Look remain seem which foreign must nothing pull relate catch against film I air.,473980,26,2.54,13,1
4847,101,7/19/2025,5,Through same prepare key heavy allow society teach feeling successful nothing technology day face.,390029,41,3.8,16,0
4848,105,5/24/2025,4,Democrat civil unit capital right serious exist discussion go view writer question executive.,354852,49,4.51,19,0
4849,64,5/9/2025,3,Kind court reveal according star different certain magazine report cold.,925487,22,3.59,12,0
4850,47,10/23/2024,2,Article still program goal daughter with traditional any analysis wall here away lawyer mind.,1705479,41,4.06,3,0
4851,60,11/1/2024,4,Occur our budget seem show meeting their size value majority.,1374969,13,4.94,17,0
4852,112,4/17/2025,5,Together together say environment debate protect PM nature.,1004858,41,3.92,2,0
4853,64,8/29/2025,2,Ten lawyer standard relationship answer should practice public from skill position various.,925487,22,3.59,12,0
4854,179,2/2/2025,2,Year rise church social me direction establish at grow success.,1309163,32,4.97,1,0
4855,172,7/14/2025,5,Operation as current beyond give glass.,719139,16,2.52,6,0
4856,115,3/9/2025,2,Clearly network alone likely beat mission quality miss.,284419,19,4.46,11,0
4857,114,5/4/2025,5,Modern article recent wide other miss day from medical trade also.,552526,31,2.77,9,1
4858,39,10/2/2024,1,Assume serve smile relationship nor word development discussion partner firm theory growth unit man make idea popular he low through.,1303157,23,2.75,11,0
4859,1,7/30/2025,4,Sport while community whether imagine police performance.,1537889,39,2.51,6,1
4860,100,1/13/2025,1,Campaign field father letter degree give perhaps body accept budget only season kid identify major necessary spring yet nation argue.,1908652,4,2.82,15,0
4861,2,11/30/2024,3,Our decide girl particularly decide family as well positive lot company everybody practice drug early.,861720,16,3.88,17,0
4862,168,12/13/2024,2,Wish seem study cold kitchen south production store price bill miss.,1621276,42,4.14,12,0
4863,88,12/9/2024,5,Involve nothing it street shake reflect leg second will.,571110,18,4.21,12,0
4864,37,12/26/2024,3,Fall listen eight respond hear role talk just.,725990,38,4.25,13,0
4865,24,5/16/2025,3,Which professional account wide law rich itself world them forget room.,1260017,8,2.67,17,0
4866,181,4/21/2025,3,Future player somebody medical analysis model actually leave camera speech benefit white who get single full spend sing my school head.,1876696,43,3.46,5,0
4867,163,1/20/2025,3,Chair blue building race ten collection throw short happen without son director his.,239813,25,3.2,3,0
4868,168,8/11/2025,1,Make station similar then poor describe against end ten especially mention hotel.,1621276,42,4.14,12,0
4869,59,3/31/2025,1,Born mention pass drop human TV again back more near factor hospital government their true scientist while for bill.,1951548,30,3.43,10,0
